Provinsi,KabKota,Jenis_Ikan,Volume_Produksi,Nilai_Produksi,Konsumsi
KALIMANTAN BARAT,SINTANG,UDANG,555.635,322265000,0.008
KALIMANTAN SELATAN,BALANGAN,GABUS,137.324,8499984000,0.056
KALIMANTAN SELATAN,BALANGAN,LELE,131.054,3832769000,0.004
KALIMANTAN SELATAN,BALANGAN,MAS,218.578,7373100000,0.052
KALIMANTAN SELATAN,BALANGAN,NILA,288.769,11569536000,0.098
KALIMANTAN SELATAN,BALANGAN,PATIN,134.724,2979145500,0.068
KALIMANTAN SELATAN,BANJAR,BAWAL,446.172,17985720000,0.01
KALIMANTAN SELATAN,BANJAR,GABUS,308.481,15649140000,0.085
KALIMANTAN SELATAN,BANJAR,LELE,1397.11,80644250000,0.008
KALIMANTAN SELATAN,BANJAR,MAS,928,53406000000,0.011
KALIMANTAN SELATAN,BANJAR,NILA,1002.416,487938480000,0.104
KALIMANTAN SELATAN,BANJAR,PATIN,968.378,403449050000,0.05
KALIMANTAN SELATAN,BANJAR,UDANG,39.873,6659760000,0.024
KALIMANTAN SELATAN,BARITO KUALA,BANDENG,0,105836106000,0.013
KALIMANTAN SELATAN,BARITO KUALA,GABUS,1397.575,4295200000,0.175
KALIMANTAN SELATAN,BARITO KUALA,LELE,1577.631,23155148000,0.003
KALIMANTAN SELATAN,BARITO KUALA,NILA,654.976,15438467000,0.057
KALIMANTAN SELATAN,BARITO KUALA,PATIN,682.611,45014965000,0.067
KALIMANTAN SELATAN,BARITO KUALA,UDANG,1190.148,18778366000,0.043
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,GABUS,2186.333,146917620000,0.081
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,LELE,795.702,1797528684,0.003
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,MAS,498.278,14948340000,0.009
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,NILA,275.601,5512020000,0.056
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,PATIN,1496.35,56228470000,0.022
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,UDANG,18.138,1451040000,0.006
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,GABUS,2071.444,126396270000,0.073
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,LELE,115.793,2084274000,0.003
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,MAS,228.148,5703700000,0.017
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,NILA,1037.677,25941925000,0.065
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,PATIN,805.733,14146727000,0.04
KALIMANTAN SELATAN,HULU SUNGAI UTARA,GABUS,1637.089,61691935000,0.066
KALIMANTAN SELATAN,HULU SUNGAI UTARA,LELE,26.955,381145000,0.006
KALIMANTAN SELATAN,HULU SUNGAI UTARA,MAS,1096.017,26082225000,0.004
KALIMANTAN SELATAN,HULU SUNGAI UTARA,NILA,492.668,12014409000,0.124
KALIMANTAN SELATAN,HULU SUNGAI UTARA,PATIN,1331.898,124433652000,0.04
KALIMANTAN SELATAN,HULU SUNGAI UTARA,UDANG,188.804,12272260000,0.006
KALIMANTAN SELATAN,KOTA BANJARMASIN,BAWAL,144.42,5054700000,0.005
KALIMANTAN SELATAN,KOTA BANJARMASIN,GABUS,740.805,45577275000,0.051
KALIMANTAN SELATAN,KOTA BANJARMASIN,KEMBUNG,1051.77,19668099000,0.039
KALIMANTAN SELATAN,KOTA BANJARMASIN,LELE,790.754,19768850000,0.014
KALIMANTAN SELATAN,KOTA BANJARMASIN,NILA,156.315,6252600000,0.111
KALIMANTAN SELATAN,KOTA BANJARMASIN,PATIN,991.886,29756580000,0.077
KALIMANTAN SELATAN,KOTA BANJARMASIN,TONGKOL,402.408,9738273600,0.049
KALIMANTAN SELATAN,KOTA BANJARMASIN,UDANG,935.752,120147840000,0.035
KALIMANTAN SELATAN,TABALONG,GABUS,271.602,9506070000,0.059
KALIMANTAN SELATAN,TABALONG,LELE,0,27628180000,0.014
KALIMANTAN SELATAN,TABALONG,MAS,1901.234,37732566000,0.056
KALIMANTAN SELATAN,TABALONG,NILA,769.196,148120839000,0.127
KALIMANTAN SELATAN,TABALONG,PATIN,131.25,93926856000,0.076
KALIMANTAN SELATAN,TANAH BUMBU,BANDENG,0,41492400000,0.045
KALIMANTAN SELATAN,TANAH BUMBU,BAWAL,851.121,30570711000,0.012
KALIMANTAN SELATAN,TANAH BUMBU,CAKALANG,1882.208,28233120000,0.002
KALIMANTAN SELATAN,TANAH BUMBU,EKOR KUNING,535.179,10703580000,0.013
KALIMANTAN SELATAN,TANAH BUMBU,GABUS,1629.594,45408840000,0.05
KALIMANTAN SELATAN,TANAH BUMBU,KAKAP,1748.697,103381365000,0.003
KALIMANTAN SELATAN,TANAH BUMBU,KEMBUNG,1663.84,23443576000,0.074
KALIMANTAN SELATAN,TANAH BUMBU,LELE,175.602,2935020000,0.025
KALIMANTAN SELATAN,TANAH BUMBU,MAS,98.701,3454535000,0.003
KALIMANTAN SELATAN,TANAH BUMBU,NILA,435.544,15244040000,0.07
KALIMANTAN SELATAN,TANAH BUMBU,PATIN,175.754,3515080000,0.02
KALIMANTAN SELATAN,TANAH BUMBU,SELAR,1366.096,27321920000,0.035
KALIMANTAN SELATAN,TANAH BUMBU,TENGGIRI,2303.224,102803700000,0.002
KALIMANTAN SELATAN,TANAH BUMBU,TERI,272.507,4087605000,0.002
KALIMANTAN SELATAN,TANAH BUMBU,TONGKOL,1070.969,28553910000,0.068
KALIMANTAN SELATAN,TANAH BUMBU,UDANG,345.106,176133520000,0.023
KALIMANTAN SELATAN,TANAH LAUT,BANDENG,878.186,13172790000,0.018
KALIMANTAN SELATAN,TANAH LAUT,BAWAL,354.085,3018868369,0.015
KALIMANTAN SELATAN,TANAH LAUT,GABUS,1373.075,11737465540,0.078
KALIMANTAN SELATAN,TANAH LAUT,KAKAP,312.832,2093919350,0.004
KALIMANTAN SELATAN,TANAH LAUT,KEMBUNG,1083.59,11058156000,0.055
KALIMANTAN SELATAN,TANAH LAUT,LELE,142.845,2159175000,0.02
KALIMANTAN SELATAN,TANAH LAUT,MAS,32.731,926008000,0.007
KALIMANTAN SELATAN,TANAH LAUT,NILA,87.588,2411827000,0.11
KALIMANTAN SELATAN,TANAH LAUT,PATIN,80.19,1202850000,0.064
KALIMANTAN SELATAN,TANAH LAUT,SELAR,306.13,929633386,0.029
KALIMANTAN SELATAN,TANAH LAUT,TENGGIRI,778.803,5062396000,0.004
KALIMANTAN SELATAN,TANAH LAUT,TERI,206.313,1048946000,0.001
KALIMANTAN SELATAN,TANAH LAUT,TONGKOL,228.038,5152355000,0.053
KALIMANTAN SELATAN,TANAH LAUT,UDANG,1850.262,68134270031,0.039
KALIMANTAN SELATAN,TAPIN,GABUS,809.488,11814010000,0.11
KALIMANTAN SELATAN,TAPIN,LELE,149.416,2352144000,0.028
KALIMANTAN SELATAN,TAPIN,MAS,52.821,1424451000,0.035
KALIMANTAN SELATAN,TAPIN,NILA,110.792,3323760000,0.122
KALIMANTAN SELATAN,TAPIN,PATIN,823.416,16771359000,0.071
KALIMANTAN SELATAN,TAPIN,UDANG,164.107,8205350000,0.021
KALIMANTAN TENGAH,BARITO SELATAN,GABUS,1763.792,31832565000,0.16
KALIMANTAN TENGAH,BARITO SELATAN,LELE,982.932,9171448000,0.036
KALIMANTAN TENGAH,BARITO SELATAN,MAS,265.96,51799446000,0.025
KALIMANTAN TENGAH,BARITO SELATAN,NILA,373.1,93690400000,0.083
KALIMANTAN TENGAH,BARITO SELATAN,PATIN,1660.287,43373631000,0.17
KALIMANTAN TENGAH,BARITO SELATAN,UDANG,890,66750000,0.011
KALIMANTAN TENGAH,BARITO TIMUR,GABUS,310.912,7683320000,0.049
KALIMANTAN TENGAH,BARITO TIMUR,LELE,171.525,3163100000,0.025
KALIMANTAN TENGAH,BARITO TIMUR,MAS,360.2,9725400000,0.032
KALIMANTAN TENGAH,BARITO TIMUR,NILA,385.8,10416600000,0.091
KALIMANTAN TENGAH,BARITO TIMUR,PATIN,1473.293,14621740000,0.116
KALIMANTAN TENGAH,BARITO UTARA,GABUS,830.727,29642880000,0.022
KALIMANTAN TENGAH,BARITO UTARA,LELE,417.703,38546114000,0.029
KALIMANTAN TENGAH,BARITO UTARA,MAS,184,44880000000,0.024
KALIMANTAN TENGAH,BARITO UTARA,MUJAIR,636.5,46970000,0.001
KALIMANTAN TENGAH,BARITO UTARA,NILA,166.05,79731150000,0.07
KALIMANTAN TENGAH,BARITO UTARA,PATIN,891.774,74898980000,0.118
KALIMANTAN TENGAH,BARITO UTARA,UDANG,190,11400000,0.008
KALIMANTAN TENGAH,GUNUNG MAS,GABUS,37.044,1873700000,0.027
KALIMANTAN TENGAH,GUNUNG MAS,LELE,3959.795,36625200000,0.016
KALIMANTAN TENGAH,GUNUNG MAS,MAS,896,40320000000,0.063
KALIMANTAN TENGAH,GUNUNG MAS,NILA,256,59355000000,0.136
KALIMANTAN TENGAH,GUNUNG MAS,PATIN,3487.634,50878680000,0.174
KALIMANTAN TENGAH,KAPUAS,BANDENG,0,137088870000,0.007
KALIMANTAN TENGAH,KAPUAS,BAWAL,2064.923,76972220000,0.014
KALIMANTAN TENGAH,KAPUAS,GABUS,2109.784,71829610000,0.179
KALIMANTAN TENGAH,KAPUAS,KAKAP,909.85,20926550000,0.001
KALIMANTAN TENGAH,KAPUAS,LELE,421.53,74398650000,0.017
KALIMANTAN TENGAH,KAPUAS,NILA,361.62,96412040000,0.074
KALIMANTAN TENGAH,KAPUAS,PATIN,2042.98,134421970000,0.115
KALIMANTAN TENGAH,KAPUAS,UDANG,1758.213,128361343000,0.021
KALIMANTAN TENGAH,KATINGAN,BAWAL,275.3,6882500000,0.041
KALIMANTAN TENGAH,KATINGAN,GABUS,1079.656,43006160000,0.105
KALIMANTAN TENGAH,KATINGAN,KAKAP,1343.5,47022500000,0.001
KALIMANTAN TENGAH,KATINGAN,LELE,1501.281,34006335000,0.01
KALIMANTAN TENGAH,KATINGAN,MAS,1424.814,49868490000,0.032
KALIMANTAN TENGAH,KATINGAN,NILA,662.5,81847350000,0.095
KALIMANTAN TENGAH,KATINGAN,PATIN,2193.633,79193990000,0.165
KALIMANTAN TENGAH,KATINGAN,TENGGIRI,1338.1,46833500000,0.004
KALIMANTAN TENGAH,KATINGAN,UDANG,1927.676,11569535000,0.013
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,BANDENG,392.715,5890725000,0.043
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,BAWAL,111.14,66461680000,0.022
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,GABUS,769.661,22430506000,0.071
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,KEMBUNG,490.23,59538160000,0.039
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,LELE,1356.358,24269245000,0.034
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,MAS,714.4,67602500000,0.03
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,NILA,0,117528600000,0.102
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,PATIN,1392.123,68929526000,0.039
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,TENGGIRI,261.48,14204600000,0.004
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,UDANG,891.733,18400660000,0.036
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,BANDENG,916.862,13752930000,0.039
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,BAWAL,1116.78,33503400000,0.038
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,GABUS,484.966,19398640000,0.088
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,LELE,217.56,29538600000,0.026
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,MAS,400.8,56796000000,0.004
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,NILA,781.55,90663750000,0.1
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,PATIN,875.362,116608245000,0.088
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,TENGGIRI,357.88,8947000000,0.003
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,UDANG,0,72626000000,0.024
KALIMANTAN TENGAH,LAMANDAU,GABUS,355.557,11904480000,0.053
KALIMANTAN TENGAH,LAMANDAU,LELE,2606.826,6963130000,0.034
KALIMANTAN TENGAH,LAMANDAU,MAS,325.818,9774540000,0.031
KALIMANTAN TENGAH,LAMANDAU,NILA,369,9963000000,0.116
KALIMANTAN TENGAH,LAMANDAU,PATIN,2209.528,9407192000,0.13
KALIMANTAN TENGAH,LAMANDAU,UDANG,2701.791,329400000,0.018
KALIMANTAN TENGAH,MURUNG RAYA,GABUS,3017.04,1801800000,0.016
KALIMANTAN TENGAH,MURUNG RAYA,LELE,638.891,9089900000,0.018
KALIMANTAN TENGAH,MURUNG RAYA,MAS,509.02,15270600000,0.037
KALIMANTAN TENGAH,MURUNG RAYA,NILA,767.3,29157400000,0.074
KALIMANTAN TENGAH,MURUNG RAYA,PATIN,4446.476,22211330000,0.131
KALIMANTAN TENGAH,MURUNG RAYA,UDANG,1190,113050000,0.002
KALIMANTAN TENGAH,PULANG PISAU,BANDENG,0,17613480000,0.02
KALIMANTAN TENGAH,PULANG PISAU,GABUS,790.674,18301420000,0.096
KALIMANTAN TENGAH,PULANG PISAU,LELE,884.015,15810270000,0.015
KALIMANTAN TENGAH,PULANG PISAU,NILA,1222.997,29613158000,0.07
KALIMANTAN TENGAH,PULANG PISAU,PATIN,1720.53,28606305000,0.11
KALIMANTAN TENGAH,PULANG PISAU,UDANG,486.57,17536792000,0.022
KALIMANTAN TENGAH,SERUYAN,BANDENG,434.105,5426312500,0.03
KALIMANTAN TENGAH,SERUYAN,BAWAL,15.323,536305000,0.038
KALIMANTAN TENGAH,SERUYAN,GABUS,905.634,44626667000,0.128
KALIMANTAN TENGAH,SERUYAN,KAKAP,381.54,11521590000,0.001
KALIMANTAN TENGAH,SERUYAN,LELE,875.317,54227620000,0.028
KALIMANTAN TENGAH,SERUYAN,MAS,931.78,64577047500,0.008
KALIMANTAN TENGAH,SERUYAN,NILA,1307.163,83562050000,0.1
KALIMANTAN TENGAH,SERUYAN,PATIN,3268.449,92048135000,0.1
KALIMANTAN TENGAH,SERUYAN,TENGGIRI,3.2,128000000,0.001
KALIMANTAN TENGAH,SERUYAN,TONGKOL,3.056,122240000,0.022
KALIMANTAN TENGAH,SERUYAN,UDANG,3109.961,94808530000,0.028
KALIMANTAN TENGAH,SUKAMARA,BANDENG,570,8550000000,0.108
KALIMANTAN TENGAH,SUKAMARA,BAWAL,40.687,1017175000,0.045
KALIMANTAN TENGAH,SUKAMARA,GABUS,806.707,12698255000,0.086
KALIMANTAN TENGAH,SUKAMARA,KAKAP,191.708,5395130000,0.012
KALIMANTAN TENGAH,SUKAMARA,KEMBUNG,275.809,4964562000,0.033
KALIMANTAN TENGAH,SUKAMARA,LELE,3051.374,7281280000,0.042
KALIMANTAN TENGAH,SUKAMARA,MAS,308.54,7713500000,0.013
KALIMANTAN TENGAH,SUKAMARA,NILA,361.158,18057900000,0.123
KALIMANTAN TENGAH,SUKAMARA,PATIN,1985.411,16559100000,0.055
KALIMANTAN TENGAH,SUKAMARA,TENGGIRI,241.9,303960000,0.009
KALIMANTAN TENGAH,SUKAMARA,TONGKOL,48.84,976800000,0.026
KALIMANTAN TENGAH,SUKAMARA,UDANG,1711.498,27316320000,0.077
KALIMANTAN TIMUR,BERAU,BANDENG,912.11,13681650000,0.073
KALIMANTAN TIMUR,BERAU,BARONANG,628.093,3558090000,0.013
KALIMANTAN TIMUR,BERAU,BAWAL,65.597,2664110000,0.008
KALIMANTAN TIMUR,BERAU,CAKALANG,464.387,7699891000,0.011
KALIMANTAN TIMUR,BERAU,EKOR KUNING,138.313,1383130000,0.024
KALIMANTAN TIMUR,BERAU,GABUS,529.758,10595160000,0.013
KALIMANTAN TIMUR,BERAU,KAKAP,142.331,4269930000,0.038
KALIMANTAN TIMUR,BERAU,KEMBUNG,658.599,13171980000,0.063
KALIMANTAN TIMUR,BERAU,LELE,87.98,2199500000,0.012
KALIMANTAN TIMUR,BERAU,MAS,61.755,3705300000,0.009
KALIMANTAN TIMUR,BERAU,NILA,144.885,6519825000,0.022
KALIMANTAN TIMUR,BERAU,PATIN,406.67,8909410000,0.011
KALIMANTAN TIMUR,BERAU,SELAR,2116.438,26598110000,0.009
KALIMANTAN TIMUR,BERAU,TENGGIRI,200.219,5005475000,0.008
KALIMANTAN TIMUR,BERAU,TERI,249.082,55406840000,0.009
KALIMANTAN TIMUR,BERAU,TONGKOL,1229.94,9394506000,0.076
KALIMANTAN TIMUR,BERAU,TUNA,216.128,6483840000,0.014
KALIMANTAN TIMUR,BERAU,UDANG,1101.136,137733800000,0.055
KALIMANTAN TIMUR,KOTA BALIKPAPAN,BANDENG,58.937,1175575000,0.056
KALIMANTAN TIMUR,KOTA BALIKPAPAN,BARONANG,15.062,753100000,0.003
KALIMANTAN TIMUR,KOTA BALIKPAPAN,CAKALANG,219.751,4395020000,0.004
KALIMANTAN TIMUR,KOTA BALIKPAPAN,EKOR KUNING,30.8,1078000000,0.008
KALIMANTAN TIMUR,KOTA BALIKPAPAN,KAKAP,390.963,17112170000,0.016
KALIMANTAN TIMUR,KOTA BALIKPAPAN,KEMBUNG,206.64,5166000000,0.055
KALIMANTAN TIMUR,KOTA BALIKPAPAN,LELE,115.7,2198300000,0.04
KALIMANTAN TIMUR,KOTA BALIKPAPAN,NILA,4.18,158887500,0.045
KALIMANTAN TIMUR,KOTA BALIKPAPAN,SELAR,223.55,3353250000,0.05
KALIMANTAN TIMUR,KOTA BALIKPAPAN,TENGGIRI,131.75,5270000000,0.002
KALIMANTAN TIMUR,KOTA BALIKPAPAN,TERI,37.7,377000000,0.027
KALIMANTAN TIMUR,KOTA BALIKPAPAN,TONGKOL,510.041,7938115000,0.093
KALIMANTAN TIMUR,KOTA BALIKPAPAN,TUNA,107.581,2972430000,0.023
KALIMANTAN TIMUR,KOTA BALIKPAPAN,UDANG,290.337,9816485000,0.03
KALIMANTAN TIMUR,KOTA BONTANG,BANDENG,49.349,1878385000,0.051
KALIMANTAN TIMUR,KOTA BONTANG,BARONANG,104.038,1614590000,0.009
KALIMANTAN TIMUR,KOTA BONTANG,CAKALANG,1246.968,80822280000,0.002
KALIMANTAN TIMUR,KOTA BONTANG,EKOR KUNING,104.681,1831917500,0.015
KALIMANTAN TIMUR,KOTA BONTANG,GABUS,117.911,2358220000,0.002
KALIMANTAN TIMUR,KOTA BONTANG,KAKAP,309.99,15867830000,0.01
KALIMANTAN TIMUR,KOTA BONTANG,KEMBUNG,693.204,24262140000,0.09
KALIMANTAN TIMUR,KOTA BONTANG,LELE,50.274,1131823000,0.019
KALIMANTAN TIMUR,KOTA BONTANG,MAS,1.638,81900000,0.012
KALIMANTAN TIMUR,KOTA BONTANG,NILA,392.22,40275000,0.011
KALIMANTAN TIMUR,KOTA BONTANG,PATIN,77,1830480,0.006
KALIMANTAN TIMUR,KOTA BONTANG,SELAR,90.489,1809780000,0.001
KALIMANTAN TIMUR,KOTA BONTANG,TENGGIRI,558.318,36290670000,0.001
KALIMANTAN TIMUR,KOTA BONTANG,TERI,620.877,18626310000,0.042
KALIMANTAN TIMUR,KOTA BONTANG,TONGKOL,499.642,111977285000,0.107
KALIMANTAN TIMUR,KOTA BONTANG,TUNA,819.217,45056935000,0.03
KALIMANTAN TIMUR,KOTA BONTANG,UDANG,211.115,10767640000,0.027
KALIMANTAN TIMUR,KOTA SAMARINDA,BARONANG,398,14614000000,0.002
KALIMANTAN TIMUR,KOTA SAMARINDA,BAWAL,262,10480000000,0.004
KALIMANTAN TIMUR,KOTA SAMARINDA,CAKALANG,817.1,17159100000,0.006
KALIMANTAN TIMUR,KOTA SAMARINDA,EKOR KUNING,80,1840000000,0.008
KALIMANTAN TIMUR,KOTA SAMARINDA,GABUS,643.6,30527300000,0.014
KALIMANTAN TIMUR,KOTA SAMARINDA,KAKAP,785.2,34452000000,0.006
KALIMANTAN TIMUR,KOTA SAMARINDA,KEMBUNG,126,3780000000,0.026
KALIMANTAN TIMUR,KOTA SAMARINDA,LELE,811.7,17471000000,0.033
KALIMANTAN TIMUR,KOTA SAMARINDA,MAS,177.3,6428500000,0.031
KALIMANTAN TIMUR,KOTA SAMARINDA,MUJAIR,118.35,1893600000,0.004
KALIMANTAN TIMUR,KOTA SAMARINDA,NILA,541.38,18473720000,0.106
KALIMANTAN TIMUR,KOTA SAMARINDA,PATIN,671.87,16796750000,0.042
KALIMANTAN TIMUR,KOTA SAMARINDA,SELAR,151,3020000000,0.015
KALIMANTAN TIMUR,KOTA SAMARINDA,TENGGIRI,509.8,17843000000,0.001
KALIMANTAN TIMUR,KOTA SAMARINDA,TONGKOL,433.8,11139600000,0.069
KALIMANTAN TIMUR,KOTA SAMARINDA,TUNA,652.8,18459600000,0.009
KALIMANTAN TIMUR,KOTA SAMARINDA,UDANG,360.53,28842400000,0.038
KALIMANTAN TIMUR,KUTAI BARAT,GABUS,1500.382,19073594000,0.075
KALIMANTAN TIMUR,KUTAI BARAT,KAKAP,323.169,12450000,0.001
KALIMANTAN TIMUR,KUTAI BARAT,LELE,901.247,7052845000,0.074
KALIMANTAN TIMUR,KUTAI BARAT,MAS,404.914,11264294000,0.058
KALIMANTAN TIMUR,KUTAI BARAT,NILA,2461.162,13174458000,0.068
KALIMANTAN TIMUR,KUTAI BARAT,PATIN,447.195,12351121000,0.064
KALIMANTAN TIMUR,KUTAI KARTANEGARA,BANDENG,0,106489500000,0.045
KALIMANTAN TIMUR,KUTAI KARTANEGARA,BARONANG,1349.766,24241745000,0.001
KALIMANTAN TIMUR,KUTAI KARTANEGARA,BAWAL,1608.734,59918390000,0.002
KALIMANTAN TIMUR,KUTAI KARTANEGARA,EKOR KUNING,161.563,2046290000,0.001
KALIMANTAN TIMUR,KUTAI KARTANEGARA,GABUS,454.918,716587710000,0.04
KALIMANTAN TIMUR,KUTAI KARTANEGARA,KAKAP,663.612,94045245000,0.006
KALIMANTAN TIMUR,KUTAI KARTANEGARA,KEMBUNG,821.484,27297448500,0.044
KALIMANTAN TIMUR,KUTAI KARTANEGARA,LELE,1962.293,136073060000,0.038
KALIMANTAN TIMUR,KUTAI KARTANEGARA,MAS,1093.182,516267235000,0.022
KALIMANTAN TIMUR,KUTAI KARTANEGARA,MUJAIR,0,38526000000,0.006
KALIMANTAN TIMUR,KUTAI KARTANEGARA,NILA,679.848,761850180000,0.062
KALIMANTAN TIMUR,KUTAI KARTANEGARA,PATIN,2642.58,346873660000,0.035
KALIMANTAN TIMUR,KUTAI KARTANEGARA,SELAR,391.202,7500975000,0.018
KALIMANTAN TIMUR,KUTAI KARTANEGARA,TENGGIRI,1159.825,49454420000,0.001
KALIMANTAN TIMUR,KUTAI KARTANEGARA,TERI,2009.8,62280980000,0.004
KALIMANTAN TIMUR,KUTAI KARTANEGARA,TONGKOL,409.811,8797279000,0.088
KALIMANTAN TIMUR,KUTAI KARTANEGARA,UDANG,1698.235,2359871262000,0.027
KALIMANTAN TIMUR,KUTAI TIMUR,BANDENG,19.996,440380000,0.062
KALIMANTAN TIMUR,KUTAI TIMUR,BARONANG,54.006,1890210000,0.006
KALIMANTAN TIMUR,KUTAI TIMUR,CAKALANG,46.904,938080000,0.004
KALIMANTAN TIMUR,KUTAI TIMUR,EKOR KUNING,10.515,157725000,0.005
KALIMANTAN TIMUR,KUTAI TIMUR,GABUS,301.519,7258115000,0.054
KALIMANTAN TIMUR,KUTAI TIMUR,KAKAP,163.771,5731985000,0.01
KALIMANTAN TIMUR,KUTAI TIMUR,LELE,1025.633,4071125000,0.03
KALIMANTAN TIMUR,KUTAI TIMUR,MAS,299.565,10061555000,0.015
KALIMANTAN TIMUR,KUTAI TIMUR,MUJAIR,10.607,183260000,0.004
KALIMANTAN TIMUR,KUTAI TIMUR,NILA,330.23,10516575000,0.052
KALIMANTAN TIMUR,KUTAI TIMUR,PATIN,104.269,3153752000,0.045
KALIMANTAN TIMUR,KUTAI TIMUR,SELAR,203.332,2033320000,0.002
KALIMANTAN TIMUR,KUTAI TIMUR,TENGGIRI,129.541,3449180000,0.001
KALIMANTAN TIMUR,KUTAI TIMUR,TERI,52.614,1052280000,0.009
KALIMANTAN TIMUR,KUTAI TIMUR,TONGKOL,39.876,797520000,0.109
KALIMANTAN TIMUR,KUTAI TIMUR,TUNA,389.466,9736650000,0.032
KALIMANTAN TIMUR,KUTAI TIMUR,UDANG,1344.092,69392625000,0.042
KALIMANTAN TIMUR,MAHAKAM ULU,GABUS,12.281,859670000,0.011
KALIMANTAN TIMUR,MAHAKAM ULU,LELE,15.635,764190000,0.017
KALIMANTAN TIMUR,MAHAKAM ULU,MAS,398.037,56145000,0.097
KALIMANTAN TIMUR,MAHAKAM ULU,NILA,3.584,200116000,0.026
KALIMANTAN TIMUR,MAHAKAM ULU,PATIN,176.505,697725000,0.178
KALIMANTAN TIMUR,PASER,BANDENG,0,116328899000,0.12
KALIMANTAN TIMUR,PASER,BAWAL,2.834,510120000,0.019
KALIMANTAN TIMUR,PASER,GABUS,26.515,1037065000,0.029
KALIMANTAN TIMUR,PASER,KAKAP,2087.959,20746005000,0.031
KALIMANTAN TIMUR,PASER,KEMBUNG,4.487,86305000,0.038
KALIMANTAN TIMUR,PASER,LELE,143.183,2763986000,0.037
KALIMANTAN TIMUR,PASER,MAS,12.819,409875000,0.022
KALIMANTAN TIMUR,PASER,NILA,562.797,2250996000,0.083
KALIMANTAN TIMUR,PASER,PATIN,5.329,152777000,0.023
KALIMANTAN TIMUR,PASER,SELAR,0,10190570000,0.084
KALIMANTAN TIMUR,PASER,TENGGIRI,539.448,1847892000,0.011
KALIMANTAN TIMUR,PASER,TONGKOL,1186,29650000,0.07
KALIMANTAN TIMUR,PASER,UDANG,814.65,250621960000,0.034
KALIMANTAN TIMUR,PENAJAM PASER UTARA,BANDENG,453.19,7225335000,0.094
KALIMANTAN TIMUR,PENAJAM PASER UTARA,BARONANG,324.291,11350185000,0.001
KALIMANTAN TIMUR,PENAJAM PASER UTARA,CAKALANG,104.356,2087120000,0.008
KALIMANTAN TIMUR,PENAJAM PASER UTARA,EKOR KUNING,134.69,2020350000,0.003
KALIMANTAN TIMUR,PENAJAM PASER UTARA,GABUS,80.752,5434760000,0.025
KALIMANTAN TIMUR,PENAJAM PASER UTARA,KAKAP,191.516,9762860000,0.006
KALIMANTAN TIMUR,PENAJAM PASER UTARA,KEMBUNG,185.113,3702260000,0.049
KALIMANTAN TIMUR,PENAJAM PASER UTARA,LELE,28.514,499628000,0.005
KALIMANTAN TIMUR,PENAJAM PASER UTARA,MUJAIR,1.603,32060000,0.019
KALIMANTAN TIMUR,PENAJAM PASER UTARA,NILA,9.348,280440000,0.033
KALIMANTAN TIMUR,PENAJAM PASER UTARA,PATIN,2149.302,740045000,0.004
KALIMANTAN TIMUR,PENAJAM PASER UTARA,SELAR,240.234,7046038000,0.07
KALIMANTAN TIMUR,PENAJAM PASER UTARA,TENGGIRI,171.567,8353920000,0.002
KALIMANTAN TIMUR,PENAJAM PASER UTARA,TERI,119.289,2385780000,0.018
KALIMANTAN TIMUR,PENAJAM PASER UTARA,TONGKOL,293.314,8495518000,0.096
KALIMANTAN TIMUR,PENAJAM PASER UTARA,TUNA,125.53,3138250000,0.001
KALIMANTAN TIMUR,PENAJAM PASER UTARA,UDANG,715.078,43242450000,0.039
KALIMANTAN UTARA,BULUNGAN,BANDENG,980.57,14708550000,0.146
KALIMANTAN UTARA,BULUNGAN,EKOR KUNING,70.901,2694238000,0.016
KALIMANTAN UTARA,BULUNGAN,GABUS,13.042,238891000,0.018
